"","PlotID","year","spp","SEEDLING.RESPROUT","num_burn","cool.warm_slope","Lifeform","Native_nonnative","fac.obl","plotid_time","species_type","n_species","n_species_native.non","n_species_lifeform"
"1955","BOB003",2021,"FESMYU","",5,"cool","GR","invasive non-native","","BOB003 5 cool 2021","FESMYU_",34,6,3
"1956","BOB003",2022,"FESMYU","",5,"cool","GR","invasive non-native","","BOB003 5 cool 2022","FESMYU_",38,7,2
"1957","BOB004",2021,"FESMYU","",5,"warm","GR","invasive non-native","","BOB004 5 warm 2021","FESMYU_",25,5,3
"1958","BOB005",2021,"FESMYU","",5,"warm","GR","invasive non-native","","BOB005 5 warm 2021","FESMYU_",16,5,2
"1959","BOB005",2022,"FESMYU","",5,"warm","GR","invasive non-native","","BOB005 5 warm 2022","FESMYU_",17,6,3
"1960","BOB006",2021,"FESMYU","",5,"warm","GR","invasive non-native","","BOB006 5 warm 2021","FESMYU_",23,7,4
"1961","BOB006",2022,"FESMYU","",5,"warm","GR","invasive non-native","","BOB006 5 warm 2022","FESMYU_",20,6,3
"1962","BOB007",2021,"FESMYU","",3,"cool","GR","invasive non-native","","BOB007 3 cool 2021","FESMYU_",50,7,8
"1963","BOB007",2022,"FESMYU","",3,"cool","GR","invasive non-native","","BOB007 3 cool 2022","FESMYU_",51,8,3
"1964","BOB008",2021,"FESMYU","",3,"cool","GR","invasive non-native","","BOB008 3 cool 2021","FESMYU_",37,4,4
"1965","BOB008",2022,"FESMYU","",3,"cool","GR","invasive non-native","","BOB008 3 cool 2022","FESMYU_",45,4,4
"1966","BOB009",2021,"FESMYU","",3,"warm","GR","invasive non-native","","BOB009 3 warm 2021","FESMYU_",34,9,5
"1967","BOB009",2022,"FESMYU","",3,"warm","GR","invasive non-native","","BOB009 3 warm 2022","FESMYU_",24,7,3
"1968","BOB010",2021,"FESMYU","",3,"warm","GR","invasive non-native","","BOB010 3 warm 2021","FESMYU_",27,7,6
"1969","BOB010",2022,"FESMYU","",3,"warm","GR","invasive non-native","","BOB010 3 warm 2022","FESMYU_",23,7,4
"1970","BOB011",2021,"FESMYU","",4,"warm","GR","invasive non-native","","BOB011 4 warm 2021","FESMYU_",26,7,3
"1971","BOB011",2022,"FESMYU","",4,"warm","GR","invasive non-native","","BOB011 4 warm 2022","FESMYU_",20,6,2
"1972","BOB012",2021,"FESMYU","",4,"warm","GR","invasive non-native","","BOB012 4 warm 2021","FESMYU_",35,8,6
"1973","BOB012",2022,"FESMYU","",4,"warm","GR","invasive non-native","","BOB012 4 warm 2022","FESMYU_",30,6,3
"1974","BOB013",2021,"FESMYU","",4,"cool","GR","invasive non-native","","BOB013 4 cool 2021","FESMYU_",51,7,5
"1975","BOB013",2022,"FESMYU","",4,"cool","GR","invasive non-native","","BOB013 4 cool 2022","FESMYU_",52,5,3
"1976","BOB014",2021,"FESMYU","",4,"cool","GR","invasive non-native","","BOB014 4 cool 2021","FESMYU_",48,6,4
"1977","BOB014",2022,"FESMYU","",4,"cool","GR","invasive non-native","","BOB014 4 cool 2022","FESMYU_",44,6,3
"1978","BOB015",2021,"FESMYU","",4,"cool","GR","invasive non-native","","BOB015 4 cool 2021","FESMYU_",54,7,5
"1979","BOB015",2022,"FESMYU","",4,"cool","GR","invasive non-native","","BOB015 4 cool 2022","FESMYU_",42,10,3
"1980","BOB016",2021,"FESMYU","",4,"cool","GR","invasive non-native","","BOB016 4 cool 2021","FESMYU_",60,8,5
"1981","BOB016",2022,"FESMYU","",4,"cool","GR","invasive non-native","","BOB016 4 cool 2022","FESMYU_",41,6,3
"1982","BOB017",2021,"FESMYU","",4,"warm","GR","invasive non-native","","BOB017 4 warm 2021","FESMYU_",38,5,4
"1983","BOB017",2022,"FESMYU","",4,"warm","GR","invasive non-native","","BOB017 4 warm 2022","FESMYU_",24,5,2
"1984","BOB018",2021,"FESMYU","",3,"warm","GR","invasive non-native","","BOB018 3 warm 2021","FESMYU_",27,7,4
"1985","BOB018",2022,"FESMYU","",3,"warm","GR","invasive non-native","","BOB018 3 warm 2022","FESMYU_",24,6,3
"1986","BOB019",2021,"FESMYU","",5,"cool","GR","invasive non-native","","BOB019 5 cool 2021","FESMYU_",48,10,6
"1987","BOB019",2022,"FESMYU","",5,"cool","GR","invasive non-native","","BOB019 5 cool 2022","FESMYU_",43,10,5
"1988","CCC001",2021,"FESMYU","",1,"cool","GR","invasive non-native","","CCC001 1 cool 2021","FESMYU_",41,3,3
"1989","CCC001",2022,"FESMYU","",1,"cool","GR","invasive non-native","","CCC001 1 cool 2022","FESMYU_",58,6,4
"1990","CCC002",2021,"FESMYU","",1,"cool","GR","invasive non-native","","CCC002 1 cool 2021","FESMYU_",41,3,5
"1991","CCC002",2022,"FESMYU","",1,"cool","GR","invasive non-native","","CCC002 1 cool 2022","FESMYU_",53,3,3
"1992","CCC003",2022,"FESMYU","",1,"warm","GR","invasive non-native","","CCC003 1 warm 2022","FESMYU_",32,6,4
"1993","CCC004",2021,"FESMYU","",1,"cool","GR","invasive non-native","","CCC004 1 cool 2021","FESMYU_",42,2,2
"1994","CCC004",2022,"FESMYU","",1,"cool","GR","invasive non-native","","CCC004 1 cool 2022","FESMYU_",49,4,2
"1995","CCC005",2022,"FESMYU","",1,"warm","GR","invasive non-native","","CCC005 1 warm 2022","FESMYU_",43,8,4
"1996","CCC006",2022,"FESMYU","",1,"warm","GR","invasive non-native","","CCC006 1 warm 2022","FESMYU_",28,6,2
"1997","CCC007",2021,"FESMYU","",7,"warm","GR","invasive non-native","","CCC007 7 warm 2021","FESMYU_",40,6,3
"1998","CCC007",2022,"FESMYU","",7,"warm","GR","invasive non-native","","CCC007 7 warm 2022","FESMYU_",41,6,3
"1999","CCC008",2021,"FESMYU","",7,"warm","GR","invasive non-native","","CCC008 7 warm 2021","FESMYU_",41,5,5
"2000","CCC008",2022,"FESMYU","",7,"warm","GR","invasive non-native","","CCC008 7 warm 2022","FESMYU_",46,6,3
"2001","CCC009",2021,"FESMYU","",7,"warm","GR","invasive non-native","","CCC009 7 warm 2021","FESMYU_",29,4,2
"2002","CCC009",2022,"FESMYU","",7,"warm","GR","invasive non-native","","CCC009 7 warm 2022","FESMYU_",34,5,2
"2003","CCC010",2021,"FESMYU","",7,"cool","GR","invasive non-native","","CCC010 7 cool 2021","FESMYU_",55,5,6
"2004","CCC010",2022,"FESMYU","",7,"cool","GR","invasive non-native","","CCC010 7 cool 2022","FESMYU_",51,6,4
"2005","CCC011",2021,"FESMYU","",7,"cool","GR","invasive non-native","","CCC011 7 cool 2021","FESMYU_",50,6,3
"2006","CCC011",2022,"FESMYU","",7,"cool","GR","invasive non-native","","CCC011 7 cool 2022","FESMYU_",49,5,4
"2007","CCC012",2021,"FESMYU","",7,"cool","GR","invasive non-native","","CCC012 7 cool 2021","FESMYU_",52,5,3
"2008","CCC012",2022,"FESMYU","",7,"cool","GR","invasive non-native","","CCC012 7 cool 2022","FESMYU_",36,6,3
"2009","COL007",2021,"FESMYU","",3,"warm","GR","invasive non-native","","COL007 3 warm 2021","FESMYU_",45,6,3
"2010","COL007",2022,"FESMYU","",3,"warm","GR","invasive non-native","","COL007 3 warm 2022","FESMYU_",41,7,4
"2011","COL012",2022,"FESMYU","",3,"cool","GR","invasive non-native","","COL012 3 cool 2022","FESMYU_",43,6,3
"2012","COL013",2022,"FESMYU","",3,"warm","GR","invasive non-native","","COL013 3 warm 2022","FESMYU_",40,7,3
"2013","COL014",2021,"FESMYU","",3,"cool","GR","invasive non-native","","COL014 3 cool 2021","FESMYU_",50,9,6
"2014","COL014",2022,"FESMYU","",3,"cool","GR","invasive non-native","","COL014 3 cool 2022","FESMYU_",52,7,3
"2015","COL017",2021,"FESMYU","",3,"cool","GR","invasive non-native","","COL017 3 cool 2021","FESMYU_",49,8,5
"2016","COL017",2022,"FESMYU","",3,"cool","GR","invasive non-native","","COL017 3 cool 2022","FESMYU_",52,6,4
"2017","COL018",2021,"FESMYU","",3,"warm","GR","invasive non-native","","COL018 3 warm 2021","FESMYU_",28,5,4
"2018","COL018",2022,"FESMYU","",3,"warm","GR","invasive non-native","","COL018 3 warm 2022","FESMYU_",27,6,4
"2019","QUA002",2022,"FESMYU","",2,"warm","GR","invasive non-native","","QUA002 2 warm 2022","FESMYU_",24,6,4
"2020","QUA004",2021,"FESMYU","",1,"warm","GR","invasive non-native","","QUA004 1 warm 2021","FESMYU_",28,5,2
"2021","QUA006",2022,"FESMYU","",1,"warm","GR","invasive non-native","","QUA006 1 warm 2022","FESMYU_",37,9,5
"2022","QUA006",2021,"FESMYU","",1,"warm","GR","invasive non-native","","QUA006 1 warm 2021","FESMYU_",23,3,2
"2023","QUA008",2022,"FESMYU","",1,"warm","GR","invasive non-native","","QUA008 1 warm 2022","FESMYU_",34,6,5
"2024","QUA009",2021,"FESMYU","",1,"warm","GR","invasive non-native","","QUA009 1 warm 2021","FESMYU_",21,5,2
"2025","QUA015",2021,"FESMYU","",1,"cool","GR","invasive non-native","","QUA015 1 cool 2021","FESMYU_",44,7,5
"2026","QUA015",2022,"FESMYU","",1,"cool","GR","invasive non-native","","QUA015 1 cool 2022","FESMYU_",41,6,5
"2027","QUA021",2022,"FESMYU","",1,"cool","GR","invasive non-native","","QUA021 1 cool 2022","FESMYU_",45,4,2
"2028","QUA022",2021,"FESMYU","",1,"cool","GR","invasive non-native","","QUA022 1 cool 2021","FESMYU_",80,10,12
"2029","QUA022",2021,"FESMYU","",1,"cool","GR","invasive non-native","","QUA022 1 cool 2021","FESMYU_",80,10,12
"2030","QUA022",2022,"FESMYU","",1,"cool","GR","invasive non-native","","QUA022 1 cool 2022","FESMYU_",94,22,10
"2031","QUA022",2022,"FESMYU","",1,"cool","GR","invasive non-native","","QUA022 1 cool 2022","FESMYU_",94,22,10
"2032","BOB002",2021,"FESOCT","",5,"cool","GF","native","","BOB002 5 cool 2021","FESOCT_",39,24,1
"2033","BOB003",2021,"FESOCT","",5,"cool","GF","native","","BOB003 5 cool 2021","FESOCT_",34,23,1
"2034","BOB004",2021,"FESOCT","",5,"warm","GF","native","","BOB004 5 warm 2021","FESOCT_",25,14,1
"2035","QUA022",2022,"FESTUCA","",1,"cool",NA,NA,NA,"QUA022 1 cool 2022","FESTUCA_",94,6,6
"2036","QUA022",2022,"FESTUCA","",1,"cool",NA,NA,NA,"QUA022 1 cool 2022","FESTUCA_",94,6,6
"2037","CCC010",2022,"FRACAL","",7,"cool","SH","native","OBL-R","CCC010 7 cool 2022","FRACAL_",51,36,5
"2038","BOB008",2021,"FRADIP","RESPROUT",3,"cool","TR","native","","BOB008 3 cool 2021","FRADIP_RESPROUT",37,25,3
"2039","BOB008",2022,"FRADIP","RESPROUT",3,"cool","TR","native","","BOB008 3 cool 2022","FRADIP_RESPROUT",45,33,1
"2040","BOB014",2021,"FRADIP","",4,"cool","TR","native","","BOB014 4 cool 2021","FRADIP_",48,32,1
"2041","BOB015",2021,"FRADIP","",4,"cool","TR","native","","BOB015 4 cool 2021","FRADIP_",54,40,3
"2042","BOB015",2022,"FRADIP","",4,"cool","TR","native","","BOB015 4 cool 2022","FRADIP_",42,27,2
"2043","BOB016",2021,"FRADIP","",4,"cool","TR","native","","BOB016 4 cool 2021","FRADIP_",60,42,2
"2044","BOB019",2021,"FRADIP","",5,"cool","TR","native","","BOB019 5 cool 2021","FRADIP_",48,30,1
"2045","CCC001",2021,"FRADIP","",1,"cool","TR","native","","CCC001 1 cool 2021","FRADIP_",41,34,3
"2046","CCC001",2022,"FRADIP","",1,"cool","TR","native","","CCC001 1 cool 2022","FRADIP_",58,41,4
"2047","CCC002",2021,"FRADIP","",1,"cool","TR","native","","CCC002 1 cool 2021","FRADIP_",41,34,3
"2048","CCC004",2021,"FRADIP","SEEDLING",1,"cool","TR","native","","CCC004 1 cool 2021","FRADIP_SEEDLING",42,34,3
"2049","CCC004",2022,"FRADIP","SEEDLING",1,"cool","TR","native","","CCC004 1 cool 2022","FRADIP_SEEDLING",49,36,5
"2050","CCC007",2021,"FRADIP","",7,"warm","TR","native","","CCC007 7 warm 2021","FRADIP_",40,31,2
"2051","CCC007",2022,"FRADIP","",7,"warm","TR","native","","CCC007 7 warm 2022","FRADIP_",41,32,2
"2052","CCC010",2022,"FRADIP","",7,"cool","TR","native","","CCC010 7 cool 2022","FRADIP_",51,36,2
"2053","CCC002",2022,"FRIAFF","",1,"cool","FB","native","","CCC002 1 cool 2022","FRIAFF_",53,39,41
"2054","CCC002",2021,"FRIAFF","",1,"cool","FB","native","","CCC002 1 cool 2021","FRIAFF_",41,34,26
"2055","CCC002",2021,"GALAND","",1,"cool",NA,NA,NA,"CCC002 1 cool 2021","GALAND_",41,1,1
"2056","CCC002",2022,"GALAND","",1,"cool",NA,NA,NA,"CCC002 1 cool 2022","GALAND_",53,4,4
"2057","CCC004",2021,"GALAND","",1,"cool",NA,NA,NA,"CCC004 1 cool 2021","GALAND_",42,2,2
"2058","CCC004",2022,"GALAND","",1,"cool",NA,NA,NA,"CCC004 1 cool 2022","GALAND_",49,5,5
"2059","QUA025",2022,"GALAND","",2,"cool",NA,NA,NA,"QUA025 2 cool 2022","GALAND_",28,3,3
"2060","BOB001",2021,"GALAPA","",5,"cool","FB","native","","BOB001 5 cool 2021","GALAPA_",26,16,18
"2061","BOB002",2021,"GALAPA","",5,"cool","FB","native","","BOB002 5 cool 2021","GALAPA_",39,24,30
"2062","BOB002",2022,"GALAPA","",5,"cool","FB","native","","BOB002 5 cool 2022","GALAPA_",42,29,34
"2063","BOB007",2021,"GALAPA","",3,"cool","FB","native","","BOB007 3 cool 2021","GALAPA_",50,34,36
"2064","BOB007",2022,"GALAPA","",3,"cool","FB","native","","BOB007 3 cool 2022","GALAPA_",51,35,38
"2065","BOB008",2021,"GALAPA","",3,"cool","FB","native","","BOB008 3 cool 2021","GALAPA_",37,25,24
"2066","BOB008",2022,"GALAPA","",3,"cool","FB","native","","BOB008 3 cool 2022","GALAPA_",45,33,31
"2067","BOB013",2022,"GALAPA","",4,"cool","FB","native","","BOB013 4 cool 2022","GALAPA_",52,40,41
"2068","BOB014",2022,"GALAPA","",4,"cool","FB","native","","BOB014 4 cool 2022","GALAPA_",44,30,31
"2069","BOB015",2021,"GALAPA","",4,"cool","FB","native","","BOB015 4 cool 2021","GALAPA_",54,40,37
"2070","BOB015",2022,"GALAPA","",4,"cool","FB","native","","BOB015 4 cool 2022","GALAPA_",42,27,28
"2071","BOB016",2021,"GALAPA","",4,"cool","FB","native","","BOB016 4 cool 2021","GALAPA_",60,42,43
"2072","BOB019",2021,"GALAPA","",5,"cool","FB","native","","BOB019 5 cool 2021","GALAPA_",48,30,33
"2073","BOB019",2022,"GALAPA","",5,"cool","FB","native","","BOB019 5 cool 2022","GALAPA_",43,25,31
"2074","CCC001",2021,"GALAPA","",1,"cool","FB","native","","CCC001 1 cool 2021","GALAPA_",41,34,27
"2075","CCC001",2022,"GALAPA","",1,"cool","FB","native","","CCC001 1 cool 2022","GALAPA_",58,41,43
"2076","CCC002",2021,"GALAPA","",1,"cool","FB","native","","CCC002 1 cool 2021","GALAPA_",41,34,26
"2077","CCC002",2022,"GALAPA","",1,"cool","FB","native","","CCC002 1 cool 2022","GALAPA_",53,39,41
"2078","CCC004",2021,"GALAPA","",1,"cool","FB","native","","CCC004 1 cool 2021","GALAPA_",42,34,27
"2079","CCC004",2022,"GALAPA","",1,"cool","FB","native","","CCC004 1 cool 2022","GALAPA_",49,36,34
"2080","CCC007",2021,"GALAPA","",7,"warm","FB","native","","CCC007 7 warm 2021","GALAPA_",40,31,29
"2081","CCC010",2021,"GALAPA","",7,"cool","FB","native","","CCC010 7 cool 2021","GALAPA_",55,43,37
"2082","CCC011",2021,"GALAPA","",7,"cool","FB","native","","CCC011 7 cool 2021","GALAPA_",50,40,38
"2083","CCC012",2021,"GALAPA","",7,"cool","FB","native","","CCC012 7 cool 2021","GALAPA_",52,41,38
"2084","CCC012",2022,"GALAPA","",7,"cool","FB","native","","CCC012 7 cool 2022","GALAPA_",36,25,29
"2085","COL012",2021,"GALAPA","",3,"cool","FB","native","","COL012 3 cool 2021","GALAPA_",47,35,37
"2086","COL013",2021,"GALAPA","",3,"warm","FB","native","","COL013 3 warm 2021","GALAPA_",41,29,27
"2087","COL014",2021,"GALAPA","",3,"cool","FB","native","","COL014 3 cool 2021","GALAPA_",50,34,36
"2088","COL014",2022,"GALAPA","",3,"cool","FB","native","","COL014 3 cool 2022","GALAPA_",52,33,38
"2089","COL017",2021,"GALAPA","",3,"cool","FB","native","","COL017 3 cool 2021","GALAPA_",49,36,32
"2090","COL018",2021,"GALAPA","",3,"warm","FB","native","","COL018 3 warm 2021","GALAPA_",28,18,20
"2091","QUA001",2021,"GALAPA","",2,"warm","FB","native","","QUA001 2 warm 2021","GALAPA_",26,17,17
"2092","QUA004",2021,"GALAPA","",1,"warm","FB","native","","QUA004 1 warm 2021","GALAPA_",28,21,19
"2093","QUA004",2022,"GALAPA","",1,"warm","FB","native","","QUA004 1 warm 2022","GALAPA_",38,24,28
"2094","QUA005",2021,"GALAPA","",1,"warm","FB","native","","QUA005 1 warm 2021","GALAPA_",26,20,18
"2095","QUA005",2022,"GALAPA","",1,"warm","FB","native","","QUA005 1 warm 2022","GALAPA_",29,21,22
"2096","QUA009",2021,"GALAPA","",1,"warm","FB","native","","QUA009 1 warm 2021","GALAPA_",21,13,15
"2097","QUA010",2021,"GALAPA","",2,"cool","FB","native","","QUA010 2 cool 2021","GALAPA_",27,17,17
"2098","QUA016",2021,"GALAPA","",1,"cool","FB","native","","QUA016 1 cool 2021","GALAPA_",48,35,33
"2099","QUA016",2022,"GALAPA","",1,"cool","FB","native","","QUA016 1 cool 2022","GALAPA_",50,32,36
"2100","QUA020",2021,"GALAPA","",1,"cool","FB","native","","QUA020 1 cool 2021","GALAPA_",39,27,28
"2101","QUA020",2022,"GALAPA","",1,"cool","FB","native","","QUA020 1 cool 2022","GALAPA_",47,31,33
"2102","QUA021",2021,"GALAPA","",1,"cool","FB","native","","QUA021 1 cool 2021","GALAPA_",31,24,23
"2103","QUA021",2022,"GALAPA","",1,"cool","FB","native","","QUA021 1 cool 2022","GALAPA_",45,30,33
"2104","QUA022",2021,"GALAPA","",1,"cool","FB","native","","QUA022 1 cool 2021","GALAPA_",80,52,54
"2105","QUA022",2021,"GALAPA","",1,"cool","FB","native","","QUA022 1 cool 2021","GALAPA_",80,52,54
"2106","QUA022",2021,"GALAPA","",1,"cool","FB","native","","QUA022 1 cool 2021","GALAPA_",80,52,54
"2107","QUA022",2021,"GALAPA","",1,"cool","FB","native","","QUA022 1 cool 2021","GALAPA_",80,52,54
"2108","QUA024",2022,"GALAPA","",2,"cool","FB","native","","QUA024 2 cool 2022","GALAPA_",47,32,36
"2109","QUA025",2022,"GALAPA","",2,"cool","FB","native","","QUA025 2 cool 2022","GALAPA_",28,18,17
"2110","QUA006",2021,"GALAPP","",1,"warm",NA,NA,NA,"QUA006 1 warm 2021","GALAPP_",23,1,1
"2111","BOB015",2021,"GALBOL","",4,"cool","FB","native","","BOB015 4 cool 2021","GALBOL_",54,40,37
"2112","QUA016",2022,"GALIUM_NOTSTICKY","",1,"cool",NA,NA,NA,"QUA016 1 cool 2022","GALIUM_NOTSTICKY_",50,3,3
"2113","QUA016",2021,"GALIUM_NOTSTICKY","collected",1,"cool",NA,NA,NA,"QUA016 1 cool 2021","GALIUM_NOTSTICKY_collected",48,2,2
"2114","COL014",2022,"GALIUM_SMALL","",3,"cool",NA,NA,NA,"COL014 3 cool 2022","GALIUM_SMALL_",52,5,5
"2115","QUA024",2022,"GALIUM_SMALL","",2,"cool",NA,NA,NA,"QUA024 2 cool 2022","GALIUM_SMALL_",47,4,4
"2116","QUA020",2022,"GALIUM_TINY","",1,"cool",NA,NA,NA,"QUA020 1 cool 2022","GALIUM_TINY_",47,3,3
"2117","BOB014",2021,"GALMUR","",4,"cool","FB","non-native","","BOB014 4 cool 2021","GALMUR_",48,8,31
"2118","QUA021",2021,"GALMUR","",1,"cool","FB","non-native","","QUA021 1 cool 2021","GALMUR_",31,5,23
"2119","CCC001",2022,"GALPAR","",1,"cool","FB","non-native","","CCC001 1 cool 2022","GALPAR_",58,8,43
"2120","CCC002",2022,"GALPAR","",1,"cool","FB","non-native","","CCC002 1 cool 2022","GALPAR_",53,7,41
"2121","CCC010",2022,"GALPAR","",7,"cool","FB","non-native","","CCC010 7 cool 2022","GALPAR_",51,7,36
"2122","CCC011",2022,"GALPAR","",7,"cool","FB","non-native","","CCC011 7 cool 2022","GALPAR_",49,4,36
"2123","QUA022",2022,"GALPAR","",1,"cool","FB","non-native","","QUA022 1 cool 2022","GALPAR_",94,22,66
"2124","QUA022",2022,"GALPAR","",1,"cool","FB","non-native","","QUA022 1 cool 2022","GALPAR_",94,22,66
"2125","BOB001",2021,"GALPOR","",5,"cool","FB","native","","BOB001 5 cool 2021","GALPOR_",26,16,18
"2126","BOB002",2021,"GALPOR","",5,"cool","FB","native","","BOB002 5 cool 2021","GALPOR_",39,24,30
"2127","BOB002",2022,"GALPOR","",5,"cool","FB","native","","BOB002 5 cool 2022","GALPOR_",42,29,34
"2128","BOB003",2022,"GALPOR","",5,"cool","FB","native","","BOB003 5 cool 2022","GALPOR_",38,25,29
"2129","BOB007",2021,"GALPOR","",3,"cool","FB","native","","BOB007 3 cool 2021","GALPOR_",50,34,36
"2130","BOB007",2022,"GALPOR","",3,"cool","FB","native","","BOB007 3 cool 2022","GALPOR_",51,35,38
"2131","BOB008",2021,"GALPOR","",3,"cool","FB","native","","BOB008 3 cool 2021","GALPOR_",37,25,24
"2132","BOB008",2022,"GALPOR","",3,"cool","FB","native","","BOB008 3 cool 2022","GALPOR_",45,33,31
"2133","BOB013",2021,"GALPOR","",4,"cool","FB","native","","BOB013 4 cool 2021","GALPOR_",51,39,36
"2134","BOB013",2022,"GALPOR","",4,"cool","FB","native","","BOB013 4 cool 2022","GALPOR_",52,40,41
"2135","BOB014",2021,"GALPOR","",4,"cool","FB","native","","BOB014 4 cool 2021","GALPOR_",48,32,31
"2136","BOB014",2022,"GALPOR","",4,"cool","FB","native","","BOB014 4 cool 2022","GALPOR_",44,30,31
"2137","BOB015",2021,"GALPOR","",4,"cool","FB","native","","BOB015 4 cool 2021","GALPOR_",54,40,37
"2138","BOB015",2022,"GALPOR","",4,"cool","FB","native","","BOB015 4 cool 2022","GALPOR_",42,27,28
"2139","BOB016",2021,"GALPOR","",4,"cool","FB","native","","BOB016 4 cool 2021","GALPOR_",60,42,43
"2140","BOB016",2022,"GALPOR","",4,"cool","FB","native","","BOB016 4 cool 2022","GALPOR_",41,27,27
"2141","BOB019",2021,"GALPOR","",5,"cool","FB","native","","BOB019 5 cool 2021","GALPOR_",48,30,33
"2142","BOB019",2022,"GALPOR","",5,"cool","FB","native","","BOB019 5 cool 2022","GALPOR_",43,25,31
"2143","CCC001",2021,"GALPOR","",1,"cool","FB","native","","CCC001 1 cool 2021","GALPOR_",41,34,27
"2144","CCC001",2022,"GALPOR","",1,"cool","FB","native","","CCC001 1 cool 2022","GALPOR_",58,41,43
"2145","CCC002",2021,"GALPOR","",1,"cool","FB","native","","CCC002 1 cool 2021","GALPOR_",41,34,26
"2146","CCC002",2022,"GALPOR","",1,"cool","FB","native","","CCC002 1 cool 2022","GALPOR_",53,39,41
"2147","CCC004",2022,"GALPOR","",1,"cool","FB","native","","CCC004 1 cool 2022","GALPOR_",49,36,34
"2148","CCC004",2021,"GALPOR","",1,"cool","FB","native","","CCC004 1 cool 2021","GALPOR_",42,34,27
"2149","CCC005",2021,"GALPOR","",1,"warm","FB","native","","CCC005 1 warm 2021","GALPOR_",28,23,20
"2150","CCC007",2022,"GALPOR","",7,"warm","FB","native","","CCC007 7 warm 2022","GALPOR_",41,32,29
"2151","CCC007",2021,"GALPOR","",7,"warm","FB","native","","CCC007 7 warm 2021","GALPOR_",40,31,29
"2152","CCC008",2022,"GALPOR","",7,"warm","FB","native","","CCC008 7 warm 2022","GALPOR_",46,35,33
"2153","CCC008",2021,"GALPOR","",7,"warm","FB","native","","CCC008 7 warm 2021","GALPOR_",41,32,30
"2154","CCC010",2021,"GALPOR","",7,"cool","FB","native","","CCC010 7 cool 2021","GALPOR_",55,43,37
"2155","CCC010",2022,"GALPOR","",7,"cool","FB","native","","CCC010 7 cool 2022","GALPOR_",51,36,36
"2156","CCC011",2021,"GALPOR","",7,"cool","FB","native","","CCC011 7 cool 2021","GALPOR_",50,40,38
"2157","CCC011",2022,"GALPOR","",7,"cool","FB","native","","CCC011 7 cool 2022","GALPOR_",49,40,36
"2158","CCC012",2021,"GALPOR","",7,"cool","FB","native","","CCC012 7 cool 2021","GALPOR_",52,41,38
"2159","COL007",2021,"GALPOR","",3,"warm","FB","native","","COL007 3 warm 2021","GALPOR_",45,33,31
"2160","COL007",2022,"GALPOR","",3,"warm","FB","native","","COL007 3 warm 2022","GALPOR_",41,32,26
