NewID	tjm1ID	family	mrt	Exotic/Native	RnA	RnA.original	RnA.source	RnA.notes	genus	Column 2 
4146	4146	Lentibulariaceae	Pinguicula_vulgaris_macroceras	Native	Cos	Cos	T9		Pinguicula	Lamiales
154	154	Pinaceae	Pinus_albicaulis	Native	NTm	NTm	T4.fam		Pinus	
155	155	Pinaceae	Pinus_attenuata	Native	NTm	NTm	T4.fam		Pinus	
156	156	Pinaceae	Pinus_balfouriana	Native	NTm	NTm	T4.fam		Pinus	
157	157	Pinaceae	Pinus_balfouriana_austrina	Native	NTm	NTm	T4.fam		Pinus	
158	158	Pinaceae	Pinus_balfouriana_balfouriana	Native	NTm	NTm	T4.fam		Pinus	
8108	NA	Pinaceae	Pinus_cembroides	Native	NTm	NTm	T4.fam		Pinus	
159	159	Pinaceae	Pinus_contorta	Native	NTm	NTm	T4.fam		Pinus	
160	160	Pinaceae	Pinus_contorta_bolanderi	Native	NTm	NTm	T4.fam		Pinus	
161	161	Pinaceae	Pinus_contorta_contorta	Native	NTm	NTm	T4.fam		Pinus	
8362	NA	Pinaceae	Pinus_contorta_latifolia	Native	NTm	NTm	T4.fam		Pinus	
162	162	Pinaceae	Pinus_contorta_murrayana	Native	NTm	NTm	T4.fam		Pinus	
163	163	Pinaceae	Pinus_coulteri	Native	NTm	NTm	T4.fam		Pinus	
164	164	Pinaceae	Pinus_edulis	Native	NTm	NTm	T4.fam		Pinus	
165	165	Pinaceae	Pinus_flexilis	Native	NTm	NTm	T4.fam		Pinus	
166	166	Pinaceae	Pinus_jeffreyi	Native	NTm	NTm	T4.fam		Pinus	
167	167	Pinaceae	Pinus_lambertiana	Native	NTm	NTm	T4.fam		Pinus	
168	168	Pinaceae	Pinus_longaeva	Native	NTm	NTm	T4.fam		Pinus	
169	169	Pinaceae	Pinus_monophylla	Native	NTm	NTm	T4.fam		Pinus	
170	170	Pinaceae	Pinus_monticola	Native	NTm	NTm	T4.fam		Pinus	
171	171	Pinaceae	Pinus_muricata	Native	NTm	NTm	T4.fam		Pinus	
172	172	Pinaceae	Pinus_ponderosa	Native	NTm	NTm	T4.fam		Pinus	
173	173	Pinaceae	Pinus_quadrifolia	Native	NTm	NTm	T4.fam		Pinus	
174	174	Pinaceae	Pinus_radiata	Native	NTm	NTm	T4.fam		Pinus	
175	175	Pinaceae	Pinus_sabiniana	Native	NTm	NTm	T4.fam		Pinus	
176	176	Pinaceae	Pinus_torreyana	Native	NTm	NTm	T4.fam		Pinus	
177	177	Pinaceae	Pinus_washoensis	Native	NTm	NTm	T4.fam		Pinus	
7426	7427	Orchidaceae	Piperia_candida	Native	NTm	NTm	T4.fam		Piperia	Asparagales
7427	7428	Orchidaceae	Piperia_cooperi	Native	NTm	NTm	T4.fam		Piperia	Asparagales
7428	7429	Orchidaceae	Piperia_elegans	Native	NTm	NTm	T4.fam		Piperia	Asparagales
7429	7430	Orchidaceae	Piperia_elongata	Native	NTm	NTm	T4.fam		Piperia	Asparagales
7430	7431	Orchidaceae	Piperia_leptopetala	Native	NTm	NTm	T4.fam		Piperia	Asparagales
7431	7432	Orchidaceae	Piperia_michaelii	Native	NTm	NTm	T4.fam		Piperia	Asparagales
7432	7433	Orchidaceae	Piperia_transversa	Native	NTm	NTm	T4.fam		Piperia	Asparagales
7433	7434	Orchidaceae	Piperia_unalascensis	Native	NTm	NTm	T4.fam		Piperia	Asparagales
7434	7435	Orchidaceae	Piperia_yadonii	Native	NTm	NTm	T4.fam		Piperia	Asparagales
7813	7814	Poaceae	Piptatherum_micranthum	Native					Piptatherum	Poales
7814	7815	Poaceae	Piptatherum_miliaceum	Exotic					Piptatherum	Poales
8083	NA	Poaceae	Piptochaetium_fimbriatum	Native					Piptochaetium	Poales
7815	7816	Poaceae	Piptochaetium_setosum	Exotic					Piptochaetium	Poales
229	229	Anacardiaceae	Pistacia_atlantica	Exotic					Pistacia	Sapindales
6720	6721	Araceae	Pistia_stratiotes	Exotic					Pistia	Alismatales
3487	3487	Fabaceae	Pisum_sativum	Exotic					Pisum	Fabales
4713	4715	Pittosporaceae	Pittosporum_crassifolium	Exotic					Pittosporum	Apiales
4714	4716	Pittosporaceae	Pittosporum_tenuifolium	Exotic					Pittosporum	Apiales
4715	4717	Pittosporaceae	Pittosporum_tobira	Exotic					Pittosporum	Apiales
4716	4718	Pittosporaceae	Pittosporum_undulatum	Exotic					Pittosporum	Apiales
2959	2958	Ericaceae	Pityopus_californica	Native	NTm	NTm	T4.fam		Pityopus	Ericales
1776	1775	Boraginaceae	Plagiobothrys_acanthocarpus	Native	CFP	CFP	fam.text		Plagiobothrys	
1777	1776	Boraginaceae	Plagiobothrys_arizonicus	Native	CFP	CFP	fam.text		Plagiobothrys	
1778	1777	Boraginaceae	Plagiobothrys_austinae	Native	CFP	CFP	fam.text		Plagiobothrys	
1779	1778	Boraginaceae	Plagiobothrys_bracteatus	Native	CFP	CFP	fam.text		Plagiobothrys	
1780	1779	Boraginaceae	Plagiobothrys_canescens	Native	CFP	CFP	fam.text		Plagiobothrys	
1781	1780	Boraginaceae	Plagiobothrys_chorisianus	Native	CFP	CFP	fam.text		Plagiobothrys	
1782	1781	Boraginaceae	Plagiobothrys_chorisianus_chorisianus	Native	CFP	CFP	fam.text		Plagiobothrys	
1783	1782	Boraginaceae	Plagiobothrys_chorisianus_hickmanii	Native	CFP	CFP	fam.text		Plagiobothrys	
1784	1783	Boraginaceae	Plagiobothrys_cognatus	Native	CFP	CFP	fam.text		Plagiobothrys	
1785	1784	Boraginaceae	Plagiobothrys_collinus	Native	CFP	CFP	fam.text		Plagiobothrys	
1786	1785	Boraginaceae	Plagiobothrys_collinus_californicus	Native	CFP	CFP	fam.text		Plagiobothrys	
1787	1786	Boraginaceae	Plagiobothrys_collinus_fulvescens	Native	CFP	CFP	fam.text		Plagiobothrys	
1788	1787	Boraginaceae	Plagiobothrys_collinus_gracilis	Native	CFP	CFP	fam.text		Plagiobothrys	
1789	1788	Boraginaceae	Plagiobothrys_collinus_ursinus	Native	CFP	CFP	fam.text		Plagiobothrys	
1790	1789	Boraginaceae	Plagiobothrys_cusickii	Native	CFP	CFP	fam.text		Plagiobothrys	
1791	1790	Boraginaceae	Plagiobothrys_distantiflorus	Native	CFP	CFP	fam.text		Plagiobothrys	
8363	NA	Boraginaceae	Plagiobothrys_figuratus_corallicarpus	Native	CFP	CFP	fam.text		Plagiobothrys	
1792	1791	Boraginaceae	Plagiobothrys_fulvus	Native	CFP	CFP	fam.text		Plagiobothrys	
1793	1792	Boraginaceae	Plagiobothrys_glaber	Native	CFP	CFP	fam.text		Plagiobothrys	
1794	1793	Boraginaceae	Plagiobothrys_glyptocarpus	Native	CFP	CFP	fam.text		Plagiobothrys	
1795	1794	Boraginaceae	Plagiobothrys_glyptocarpus_glyptocarpus	Native	CFP	CFP	fam.text		Plagiobothrys	
1796	1795	Boraginaceae	Plagiobothrys_glyptocarpus_modestus	Native	CFP	CFP	fam.text		Plagiobothrys	
1797	1796	Boraginaceae	Plagiobothrys_greenei	Native	CFP	CFP	fam.text		Plagiobothrys	
1798	1797	Boraginaceae	Plagiobothrys_hispidulus	Native	CFP	CFP	fam.text		Plagiobothrys	
1799	1798	Boraginaceae	Plagiobothrys_hispidus	Native	CFP	CFP	fam.text		Plagiobothrys	
1800	1799	Boraginaceae	Plagiobothrys_humistratus	Native	CFP	CFP	fam.text		Plagiobothrys	
1801	1800	Boraginaceae	Plagiobothrys_hystriculus	Native	CFP	CFP	fam.text		Plagiobothrys	
1802	1801	Boraginaceae	Plagiobothrys_infectivus	Native	CFP	CFP	fam.text		Plagiobothrys	
1803	1802	Boraginaceae	Plagiobothrys_jonesii	Native	CFP	CFP	fam.text		Plagiobothrys	
1804	1803	Boraginaceae	Plagiobothrys_kingii	Native	CFP	CFP	fam.text		Plagiobothrys	
1805	1804	Boraginaceae	Plagiobothrys_kingii_harknessii	Native	CFP	CFP	fam.text		Plagiobothrys	
1806	1805	Boraginaceae	Plagiobothrys_kingii_kingii	Native	CFP	CFP	fam.text		Plagiobothrys	
1807	1806	Boraginaceae	Plagiobothrys_leptocladus	Native	CFP	CFP	fam.text		Plagiobothrys	
1808	1807	Boraginaceae	Plagiobothrys_lithocaryus	Native	CFP	CFP	fam.text		Plagiobothrys	
1809	1808	Boraginaceae	Plagiobothrys_mollis	Native	CFP	CFP	fam.text		Plagiobothrys	
1810	1809	Boraginaceae	Plagiobothrys_mollis_mollis	Native	CFP	CFP	fam.text		Plagiobothrys	
1811	1810	Boraginaceae	Plagiobothrys_mollis_vestitus	Native	CFP	CFP	fam.text		Plagiobothrys	
1812	1811	Boraginaceae	Plagiobothrys_myosotoides	Native	CFP	CFP	fam.text		Plagiobothrys	
1813	1812	Boraginaceae	Plagiobothrys_nothofulvus	Native	CFP	CFP	fam.text		Plagiobothrys	
1814	1813	Boraginaceae	Plagiobothrys_parishii	Native	CFP	CFP	fam.text		Plagiobothrys	
1815	1814	Boraginaceae	Plagiobothrys_reticulatus	Native	CFP	CFP	fam.text		Plagiobothrys	
1816	1815	Boraginaceae	Plagiobothrys_reticulatus_reticulatus	Native	CFP	CFP	fam.text		Plagiobothrys	
1817	1816	Boraginaceae	Plagiobothrys_reticulatus_rossianorum	Native	CFP	CFP	fam.text		Plagiobothrys	
1818	1817	Boraginaceae	Plagiobothrys_salsus	Native	CFP	CFP	fam.text		Plagiobothrys	
8364	NA	Boraginaceae	Plagiobothrys_scouleri	Native	CFP	CFP	fam.text		Plagiobothrys	
8365	NA	Boraginaceae	Plagiobothrys_scouleri_penicillatus	Native	CFP	CFP	fam.text		Plagiobothrys	
1819	1818	Boraginaceae	Plagiobothrys_scriptus	Native	CFP	CFP	fam.text		Plagiobothrys	
1820	1819	Boraginaceae	Plagiobothrys_shastensis	Native	CFP	CFP	fam.text		Plagiobothrys	
1821	1820	Boraginaceae	Plagiobothrys_stipitatus	Native	CFP	CFP	fam.text		Plagiobothrys	
1822	1821	Boraginaceae	Plagiobothrys_stipitatus_micranthus	Native	CFP	CFP	fam.text		Plagiobothrys	
1823	1822	Boraginaceae	Plagiobothrys_stipitatus_stipitatus	Native	CFP	CFP	fam.text		Plagiobothrys	
1824	1823	Boraginaceae	Plagiobothrys_strictus	Native	CFP	CFP	fam.text		Plagiobothrys	
1825	1824	Boraginaceae	Plagiobothrys_tenellus	Native	CFP	CFP	fam.text		Plagiobothrys	
1826	1825	Boraginaceae	Plagiobothrys_tener	Native	CFP	CFP	fam.text		Plagiobothrys	
1827	1826	Boraginaceae	Plagiobothrys_torreyi	Native	CFP	CFP	fam.text		Plagiobothrys	
1828	1827	Boraginaceae	Plagiobothrys_torreyi_diffusus	Native	CFP	CFP	fam.text		Plagiobothrys	
1829	1828	Boraginaceae	Plagiobothrys_torreyi_torreyi	Native	CFP	CFP	fam.text		Plagiobothrys	
1830	1829	Boraginaceae	Plagiobothrys_trachycarpus	Native	CFP	CFP	fam.text		Plagiobothrys	
1831	1830	Boraginaceae	Plagiobothrys_uncinatus	Native	CFP	CFP	fam.text		Plagiobothrys	
1832	1831	Boraginaceae	Plagiobothrys_undulatus	Native	CFP	CFP	fam.text		Plagiobothrys	
4718	4720	Plantaginaceae	Plantago_aristata	Exotic	WTD	WTD	T8.gen		Plantago	Lamiales
4719	4721	Plantaginaceae	Plantago_coronopus	Exotic	WTD	WTD	T8.gen		Plantago	Lamiales
4720	4722	Plantaginaceae	Plantago_elongata	Native	WTD	WTD	T8.gen		Plantago	Lamiales
4721	4723	Plantaginaceae	Plantago_erecta	Native	WTD	WTD	T8.gen		Plantago	Lamiales
4722	4724	Plantaginaceae	Plantago_eriopoda	Native	WTD	WTD	T8.gen		Plantago	Lamiales
8084	NA	Plantaginaceae	Plantago_heterophylla	Native	WTD	WTD	T8.gen		Plantago	Lamiales
4723	4725	Plantaginaceae	Plantago_indica	Exotic	WTD	WTD	T8.gen		Plantago	Lamiales
4724	4726	Plantaginaceae	Plantago_lanceolata	Exotic	WTD	WTD	T8.gen		Plantago	Lamiales
8085	NA	Plantaginaceae	Plantago_linearis_mexicana	Native	WTD	WTD	T8.gen		Plantago	Lamiales
4725	4727	Plantaginaceae	Plantago_major	Exotic	WTD	WTD	T8.gen		Plantago	Lamiales
4726	4728	Plantaginaceae	Plantago_maritima	Native	WTD	WTD	T8.gen		Plantago	Lamiales
4727	4729	Plantaginaceae	Plantago_ovata	Native	WTD	WTD	T8.gen		Plantago	Lamiales
4728	4730	Plantaginaceae	Plantago_patagonica	Native	WTD	WTD	T8.gen		Plantago	Lamiales
4729	4731	Plantaginaceae	Plantago_pusilla	Exotic	WTD	WTD	T8.gen		Plantago	Lamiales
4730	4732	Plantaginaceae	Plantago_subnuda	Native	WTD	WTD	T8.gen		Plantago	Lamiales
4731	4733	Plantaginaceae	Plantago_truncata_firma	Exotic	WTD	WTD	T8.gen		Plantago	Lamiales
4732	4734	Plantaginaceae	Plantago_virginica	Exotic	WTD	WTD	T8.gen		Plantago	Lamiales
8366	NA	Orchidaceae	Platanthera_dilatata_leucostachys	Native	NTm	NTm	T4.fam		Platanthera	Asparagales
7435	7436	Orchidaceae	Platanthera_hyperborea	Native	NTm	NTm	T4.fam		Platanthera	Asparagales
7436	7437	Orchidaceae	Platanthera_leucostachys	Native	NTm	NTm	T4.fam		Platanthera	Asparagales
7437	7438	Orchidaceae	Platanthera_sparsiflora	Native	NTm	NTm	T4.fam		Platanthera	Asparagales
7438	7439	Orchidaceae	Platanthera_stricta	Native	NTm	NTm	T4.fam		Platanthera	Asparagales
4733	4735	Platanaceae	Platanus_racemosa	Native	MaT	MaT	T5.gen		Platanus	Proteales
4702	4704	Papaveraceae	Platystemon_californicus	Native	CFP	CFP	T6.fam		Platystemon	Ranunculales
6603	6604	Valerianaceae	Plectritis_brachystemon	Native	CFP	CFP	T6.gen		Plectritis	Dipsacales
6604	6605	Valerianaceae	Plectritis_ciliosa	Native	CFP	CFP	T6.gen		Plectritis	Dipsacales
6605	6606	Valerianaceae	Plectritis_ciliosa_ciliosa	Native	CFP	CFP	T6.gen		Plectritis	Dipsacales
6606	6607	Valerianaceae	Plectritis_ciliosa_insignis	Native	CFP	CFP	T6.gen		Plectritis	Dipsacales
6607	6608	Valerianaceae	Plectritis_congesta	Native	CFP	CFP	T6.gen		Plectritis	Dipsacales
6608	6609	Valerianaceae	Plectritis_macrocera	Native	CFP	CFP	T6.gen		Plectritis	Dipsacales
7816	7817	Poaceae	Pleuraphis_jamesii	Native					Pleuraphis	Poales
7817	7818	Poaceae	Pleuraphis_rigida	Native					Pleuraphis	Poales
2960	2959	Ericaceae	Pleuricospora_fimbriolata	Native	NTm	NTm	T4.fam		Pleuricospora	Ericales
1396	1396	Asteraceae	Pleurocoronis_pluriseta	Native	NotCFP	NotCFP	T11		Pleurocoronis	Asterales
7818	7819	Poaceae	Pleuropogon_californicus	Native	NTm	NTm	T4.fam		Pleuropogon	Poales
7819	7820	Poaceae	Pleuropogon_hooverianus	Native	NTm	NTm	T4.fam		Pleuropogon	Poales
7820	7821	Poaceae	Pleuropogon_refractus	Native	NTm	NTm	T4.fam		Pleuropogon	Poales
1397	1397	Asteraceae	Pluchea_odorata	Native	WTD	WTD	T8.gen		Pluchea	Asterales
1398	1398	Asteraceae	Pluchea_sericea	Native	WTD	WTD	T8.gen		Pluchea	Asterales
7821	7822	Poaceae	Poa_annua	Exotic	NTm	NTm	T4.fam		Poa	Poales
7822	7823	Poaceae	Poa_atropurpurea	Native	NTm	NTm	T4.fam		Poa	Poales
7823	7824	Poaceae	Poa_bigelovii	Native	NTm	NTm	T4.fam		Poa	Poales
7824	7825	Poaceae	Poa_bolanderi	Native	NTm	NTm	T4.fam		Poa	Poales
7825	7826	Poaceae	Poa_bulbosa	Exotic	NTm	NTm	T4.fam		Poa	Poales
7826	7827	Poaceae	Poa_compressa	Exotic	NTm	NTm	T4.fam		Poa	Poales
7827	7828	Poaceae	Poa_confinis	Native	NTm	NTm	T4.fam		Poa	Poales
7828	7829	Poaceae	Poa_cusickii	Native	NTm	NTm	T4.fam		Poa	Poales
7829	7830	Poaceae	Poa_cusickii_cusickii	Native	NTm	NTm	T4.fam		Poa	Poales
7830	7831	Poaceae	Poa_cusickii_epilis	Native	NTm	NTm	T4.fam		Poa	Poales
7831	7832	Poaceae	Poa_cusickii_pallida	Native	NTm	NTm	T4.fam		Poa	Poales
7832	7833	Poaceae	Poa_cusickii_purpurascens	Native	NTm	NTm	T4.fam		Poa	Poales
7833	7834	Poaceae	Poa_douglasii	Native	NTm	NTm	T4.fam		Poa	Poales
7834	7835	Poaceae	Poa_fendleriana_longiligula	Native	NTm	NTm	T4.fam		Poa	Poales
7835	7836	Poaceae	Poa_glauca_rupicola	Native	NTm	NTm	T4.fam		Poa	Poales
7836	7837	Poaceae	Poa_howellii	Native	NTm	NTm	T4.fam		Poa	Poales
7837	7838	Poaceae	Poa_infirma	Exotic	NTm	NTm	T4.fam		Poa	Poales
7838	7839	Poaceae	Poa_keckii	Native	NTm	NTm	T4.fam		Poa	Poales
7839	7840	Poaceae	Poa_kelloggii	Native	NTm	NTm	T4.fam		Poa	Poales
8367	NA	Poaceae	Poa_laxiflora	Native	NTm	NTm	T4.fam		Poa	Poales
7840	7841	Poaceae	Poa_leptocoma_leptocoma	Native	NTm	NTm	T4.fam		Poa	Poales
7841	7842	Poaceae	Poa_lettermanii	Native	NTm	NTm	T4.fam		Poa	Poales
7842	7843	Poaceae	Poa_macrantha	Native	NTm	NTm	T4.fam		Poa	Poales
7843	7844	Poaceae	Poa_napensis	Native	NTm	NTm	T4.fam		Poa	Poales
7844	7845	Poaceae	Poa_nemoralis	Exotic	NTm	NTm	T4.fam		Poa	Poales
7845	7846	Poaceae	Poa_palustris	Exotic	NTm	NTm	T4.fam		Poa	Poales
7846	7847	Poaceae	Poa_pattersonii	Native	NTm	NTm	T4.fam		Poa	Poales
7847	7848	Poaceae	Poa_piperi	Native	NTm	NTm	T4.fam		Poa	Poales
7848	7849	Poaceae	Poa_pratensis_pratensis	Exotic	NTm	NTm	T4.fam		Poa	Poales
7849	7850	Poaceae	Poa_pringlei	Native	NTm	NTm	T4.fam		Poa	Poales
7850	7851	Poaceae	Poa_rhizomata	Native	NTm	NTm	T4.fam		Poa	Poales
7851	7852	Poaceae	Poa_secunda	Native	NTm	NTm	T4.fam		Poa	Poales
7852	7853	Poaceae	Poa_secunda_juncifolia	Native	NTm	NTm	T4.fam		Poa	Poales
7853	7854	Poaceae	Poa_secunda_secunda	Native	NTm	NTm	T4.fam		Poa	Poales
7854	7855	Poaceae	Poa_sierrae	Native	NTm	NTm	T4.fam		Poa	Poales
7855	7856	Poaceae	Poa_stebbinsii	Native	NTm	NTm	T4.fam		Poa	Poales
7856	7857	Poaceae	Poa_tenerrima	Native	NTm	NTm	T4.fam		Poa	Poales
7857	7858	Poaceae	Poa_trivialis	Exotic	NTm	NTm	T4.fam		Poa	Poales
7858	7859	Poaceae	Poa_unilateralis	Native	NTm	NTm	T4.fam		Poa	Poales
7859	7860	Poaceae	Poa_wheeleri	Native	NTm	NTm	T4.fam		Poa	Poales
390	390	Apiaceae	Podistera_nevadensis	Native	NTm	NTm	T4.fam		Podistera	Apiales
4071	4071	Lamiaceae	Pogogyne_abramsii	Native	CFP	CFP	T6.gen		Pogogyne	Lamiales
4072	4072	Lamiaceae	Pogogyne_clareana	Native	CFP	CFP	T6.gen		Pogogyne	Lamiales
4073	4073	Lamiaceae	Pogogyne_douglasii	Native	CFP	CFP	T6.gen		Pogogyne	Lamiales
4074	4074	Lamiaceae	Pogogyne_floribunda	Native	CFP	CFP	T6.gen		Pogogyne	Lamiales
4075	4075	Lamiaceae	Pogogyne_nudiuscula	Native	CFP	CFP	T6.gen		Pogogyne	Lamiales
4076	4076	Lamiaceae	Pogogyne_serpylloides	Native	CFP	CFP	T6.gen		Pogogyne	Lamiales
8164	NA	Lamiaceae	Pogogyne_tenuiflora	Native	CFP	CFP	T6.gen		Pogogyne	Lamiales
4077	4077	Lamiaceae	Pogogyne_zizyphoroides	Native	CFP	CFP	T6.gen		Pogogyne	Lamiales
2365	2364	Capparaceae	Polanisia_dodecandra_trachysperma	Native		NotCFP	T11		Polanisia	Brassicales
4989	4991	Polemoniaceae	Polemonium_californicum	Native	NTm	NTm	fam.text		Polemonium	Ericales
4990	4992	Polemoniaceae	Polemonium_carneum	Native	NTm	NTm	fam.text		Polemonium	Ericales
4991	4993	Polemoniaceae	Polemonium_chartaceum	Native	NTm	NTm	fam.text		Polemonium	Ericales
4992	4994	Polemoniaceae	Polemonium_eximium	Native	NTm	NTm	fam.text		Polemonium	Ericales
4993	4995	Polemoniaceae	Polemonium_micranthum	Native	NTm	NTm	fam.text		Polemonium	Ericales
4994	4996	Polemoniaceae	Polemonium_occidentale_occidentale	Native	NTm	NTm	fam.text		Polemonium	Ericales
4995	4997	Polemoniaceae	Polemonium_pulcherrimum	Native	NTm	NTm	fam.text		Polemonium	Ericales
4996	4998	Polemoniaceae	Polemonium_pulcherrimum_pilosum	Native	NTm	NTm	fam.text		Polemonium	Ericales
4997	4999	Polemoniaceae	Polemonium_pulcherrimum_pulcherrimum	Native	NTm	NTm	fam.text		Polemonium	Ericales
8165	NA	Lamiaceae	Poliomintha_conjuntrix	Native		NotCFP	T11		Poliomintha	Lamiales
4078	4078	Lamiaceae	Poliomintha_incana	Native	NotCFP	NotCFP	T11		Poliomintha	Lamiales
2459	2458	Caryophyllaceae	Polycarpon_depressum	Native	NTm	NTm	T4.fam		Polycarpon	Caryophyllales
2460	2459	Caryophyllaceae	Polycarpon_tetraphyllum	Exotic	NTm	NTm	T4.fam		Polycarpon	Caryophyllales
2125	2124	Brassicaceae	Polyctenium_fremontii	Native	NotCFP	NotCFP	T11		Polyctenium	Brassicales
2126	2125	Brassicaceae	Polyctenium_fremontii_confertum	Native	NotCFP	NotCFP	T11		Polyctenium	Brassicales
2127	2126	Brassicaceae	Polyctenium_fremontii_fremontii	Native	NotCFP	NotCFP	T11		Polyctenium	Brassicales
4998	5000	Polygalaceae	Polygala_acanthoclada	Native	MaT	MaT	T5.gen		Polygala	Fabales
4999	5001	Polygalaceae	Polygala_californica	Native	MaT	MaT	T5.gen		Polygala	Fabales
5000	5002	Polygalaceae	Polygala_cornuta	Native	MaT	MaT	T5.gen		Polygala	Fabales
5001	5003	Polygalaceae	Polygala_cornuta_cornuta	Native	MaT	MaT	T5.gen		Polygala	Fabales
5002	5004	Polygalaceae	Polygala_cornuta_fishiae	Native	MaT	MaT	T5.gen		Polygala	Fabales
5003	5005	Polygalaceae	Polygala_heterorhyncha	Native	MaT	MaT	T5.gen		Polygala	Fabales
5004	5006	Polygalaceae	Polygala_intermontana	Native	MaT	MaT	T5.gen		Polygala	Fabales
5005	5007	Polygalaceae	Polygala_subspinosa	Native	MaT	MaT	T5.gen		Polygala	Fabales
5300	5302	Polygonaceae	Polygonum_amphibium	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5301	5303	Polygonaceae	Polygonum_amphibium_emersum	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5302	5304	Polygonaceae	Polygonum_amphibium_stipulaceum	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5303	5305	Polygonaceae	Polygonum_arenastrum	Exotic	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5304	5306	Polygonaceae	Polygonum_argyrocoleon	Exotic	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5305	5307	Polygonaceae	Polygonum_baldschuanicum	Exotic	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5306	5308	Polygonaceae	Polygonum_bidwelliae	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5307	5309	Polygonaceae	Polygonum_bistortoides	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5308	5310	Polygonaceae	Polygonum_bolanderi	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5309	5311	Polygonaceae	Polygonum_californicum	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5310	5312	Polygonaceae	Polygonum_capitatum	Exotic	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5311	5313	Polygonaceae	Polygonum_convolvulus	Exotic	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5312	5314	Polygonaceae	Polygonum_cuspidatum	Exotic	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5313	5315	Polygonaceae	Polygonum_davisiae	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5314	5316	Polygonaceae	Polygonum_douglasii	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5315	5317	Polygonaceae	Polygonum_douglasii_austiniae	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5316	5318	Polygonaceae	Polygonum_douglasii_douglasii	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5317	5319	Polygonaceae	Polygonum_douglasii_johnstonii	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5318	5320	Polygonaceae	Polygonum_douglasii_majus	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5319	5321	Polygonaceae	Polygonum_douglasii_spergulariiforme	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5320	5322	Polygonaceae	Polygonum_hydropiper	Exotic	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5321	5323	Polygonaceae	Polygonum_hydropiperoides	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5322	5324	Polygonaceae	Polygonum_lapathifolium	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
8368	NA	Polygonaceae	Polygonum_majus	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5323	5325	Polygonaceae	Polygonum_marinense	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5324	5326	Polygonaceae	Polygonum_minimum	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5325	5327	Polygonaceae	Polygonum_newberryi	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
8369	NA	Polygonaceae	Polygonum_nuttallii	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5326	5328	Polygonaceae	Polygonum_paronychia	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5327	5329	Polygonaceae	Polygonum_parryi	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5328	5330	Polygonaceae	Polygonum_patulum	Exotic	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5329	5331	Polygonaceae	Polygonum_pensylvanicum	Exotic	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5330	5332	Polygonaceae	Polygonum_persicaria	Exotic	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5331	5333	Polygonaceae	Polygonum_phytolaccifolium	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5332	5334	Polygonaceae	Polygonum_polygaloides	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5333	5335	Polygonaceae	Polygonum_polygaloides_confertiflorum	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5334	5336	Polygonaceae	Polygonum_polygaloides_esotericum	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5335	5337	Polygonaceae	Polygonum_polygaloides_kelloggii	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5336	5338	Polygonaceae	Polygonum_polystachyum	Exotic	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5337	5339	Polygonaceae	Polygonum_prolificum	Exotic	NTm	NTm	T4.fam		Polygonum	Caryophyllales
5338	5340	Polygonaceae	Polygonum_punctatum	Native	NTm	NTm	T4.fam		Polygonum	Caryophyllales
